Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
41,"SM Wolfson, M Lease","Look before you leap: Legal pitfalls of crowdsourcing",2011,"… of the American Society for Information …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/meet.2011.14504801135/full","https://scholar.google.com/scholar?cites=8027111305873634700&as_sdt=5,34&sciodt=0,34&hl=en&num=20",72,"2017-05-09","HTML","","","",0,0,0,0,41
40,"C Bartneck, A Duenser, E Moltchanova, K Zawieska","Comparing the similarity of responses received from studies in Amazon's Mechanical Turk to studies conducted online and with direct recruitment",2015,"PloS one","journals.plos.org","http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0121595","https://scholar.google.com/scholar?cites=10402376968640494705&as_sdt=5,34&sciodt=0,34&hl=en&num=20",106,"2017-05-09","HTML","","","",0,0,0,0,40
39,"PG Kelley","Conducting usable privacy & security studies with amazon's mechanical turk",2010,"Symposium on Usable Privacy and Security ( …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/d41b/0c0db98e96d26f73b8559a1c169aee20dce9.pdf","https://scholar.google.com/scholar?cites=8162033370236948148&as_sdt=5,34&sciodt=0,34&hl=en&num=20",76,"2017-05-09","PDF","","","",0,0,0,0,39
39,"Y Liu, V Lehdonvirta, T Alexandrova, T Nakajima","Drawing on mobile crowds via social media",2012,"Multimedia systems","Springer","http://link.springer.com/article/10.1007/s00530-011-0242-0","https://scholar.google.com/scholar?cites=14728602249169342812&as_sdt=5,34&sciodt=0,34&hl=en&num=20",81,"2017-05-09","","","","",0,0,0,0,39
37,"D Liu, RG Bias, M Lease…","Crowdsourcing for usability testing",2012,"Proceedings of the …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/meet.14504901100/full","https://scholar.google.com/scholar?cites=11563130182293233139&as_sdt=5,34&sciodt=0,34&hl=en&num=20",75,"2017-05-09","HTML","","","",0,0,0,0,37
37,"S Dow, E Gerber, A Wong","A pilot study of using crowds in the classroom",2013,"Proceedings of the SIGCHI Conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2470686","https://scholar.google.com/scholar?cites=1561734860165138392&as_sdt=5,34&sciodt=0,34&hl=en&num=20",86,"2017-05-09","","","","",0,0,0,0,37
35,"C Lofi, J Selke, WT Balke","Information extraction meets crowdsourcing: a promising couple",2012,"Datenbank-Spektrum","Springer","http://link.springer.com/article/10.1007/s13222-012-0092-8","https://scholar.google.com/scholar?cites=17457259136472563835&as_sdt=5,34&sciodt=0,34&hl=en&num=20",77,"2017-05-09","","","","",0,0,0,0,35
35,"N Kaufmann","Exploring task properties in crowdsourcing–an empirical study on mechanical turk",2011,"","ai2-s2-pdfs.s3.amazonaws.com","http://ai2-s2-pdfs.s3.amazonaws.com/137a/09030547f78fd10b511077b9a016790592ad.pdf","https://scholar.google.com/scholar?cites=12354876236521743258&as_sdt=5,34&sciodt=0,34&hl=en&num=20",78,"2017-05-09","PDF","","","",0,0,0,0,35
34,"MJ Lee, AJ Ko, I Kwan","In-game assessments increase novice programmers' engagement and level completion speed",2013,"Proceedings of the ninth annual international …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2493410","https://scholar.google.com/scholar?cites=1122944734354593883&as_sdt=5,34&sciodt=0,34&hl=en&num=20",83,"2017-05-09","","","","",0,0,0,0,34
34,"N Gupta, D Martin, BV Hanrahan, J O'Neill","Turk-life in India",2014,"Proceedings of the 18th …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2660403","https://scholar.google.com/scholar?cites=15291514190309024477&as_sdt=5,34&sciodt=0,34&hl=en&num=20",93,"2017-05-09","","","","",0,0,0,0,34
33,"AM Turner, K Kirchhoff, D Capurro","Using crowdsourcing technology for testing multilingual public health promotion materials",2012,"Journal of medical Internet research","jmir.org","http://www.jmir.org/2012/3/e79?utm_source=TrendMD&utm_medium=cpc&utm_campaign=JMIR_TrendMD_1","https://scholar.google.com/scholar?cites=8904471828177268863&as_sdt=5,34&sciodt=0,34&hl=en&num=20",82,"2017-05-09","HTML","","","",0,0,0,0,33
33,"MC Yuen, I King, KS Leung","Task matching in crowdsourcing",2011,"Internet of Things (iThings/ …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6142254/","https://scholar.google.com/scholar?cites=8797118065653028249&as_sdt=5,34&sciodt=0,34&hl=en&num=20",85,"2017-05-09","","","","",0,0,0,0,33
33,"R Chunara, V Chhaya, S Bane…","Online reporting for malaria surveillance using micro-monetary incentives, in urban India 2010-2011",2012,"Malaria …","malariajournal.biomedcentral.com","https://malariajournal.biomedcentral.com/articles/10.1186/1475-2875-11-43","https://scholar.google.com/scholar?cites=15857685109611701967&as_sdt=5,34&sciodt=0,34&hl=en&num=20",88,"2017-05-09","HTML","","","",0,0,0,0,33
32,"S Costa, N Ntoumanis, KJ Bartholomew","Predicting the brighter and darker sides of interpersonal relationships: Does psychological need thwarting matter?",2015,"Motivation and Emotion","Springer","http://link.springer.com/article/10.1007/s11031-014-9427-0","https://scholar.google.com/scholar?cites=15076673947745203665&as_sdt=5,34&sciodt=0,34&hl=en&num=20",87,"2017-05-09","","","","",0,0,0,0,32
32,"PG Leon, J Cranshaw, LF Cranor, J Graves…","What do online behavioral advertising privacy disclosures communicate to users?",2012,"Proceedings of the …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2381970","https://scholar.google.com/scholar?cites=2721195267311705513&as_sdt=5,34&sciodt=0,34&hl=en&num=20",91,"2017-05-09","","","","",0,0,0,0,32
32,"G Kazai, J Kamps, N Milic-Frayling","The face of quality in crowdsourcing relevance labels: Demographics, personality and labeling accuracy",2012,"Proceedings of the 21st ACM …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2398697","https://scholar.google.com/scholar?cites=12321889985137999451&as_sdt=5,34&sciodt=0,34&hl=en&num=20",92,"2017-05-09","","","","",0,0,0,0,32
32,"A Vempaty, LR Varshney…","Reliable crowdsourcing for multi-class labeling using coding theory",2014,"IEEE Journal of Selected …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6784318/","https://scholar.google.com/scholar?cites=18111813557836366729&as_sdt=5,34&sciodt=0,34&hl=en&num=20",94,"2017-05-09","","","","",0,0,0,0,32
32,"T Schulze, S Krug, M Schader","Workers' task choice in crowdsourcing and human computation markets",2012,"","aisel.aisnet.org","http://aisel.aisnet.org/icis2012/proceedings/ResearchInProgress/40/","https://scholar.google.com/scholar?cites=2062581425531628774&as_sdt=5,34&sciodt=0,34&hl=en&num=20",98,"2017-05-09","","","","",0,0,0,0,32
32,"AJ Ko, TD Latoza, MM Burnett","A practical guide to controlled experiments of software engineering tools with human participants",2015,"Empirical Software Engineering","Springer","http://link.springer.com/article/10.1007/s10664-013-9279-3","https://scholar.google.com/scholar?cites=15117017219899166600&as_sdt=5,34&sciodt=0,34&hl=en&num=20",112,"2017-05-09","","","","",0,0,0,0,32
31,"CC Marshall, FM Shipman","Experiences surveying the crowd: Reflections on methods, participation, and reliability",2013,"Proceedings of the 5th Annual ACM Web …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2464485","https://scholar.google.com/scholar?cites=14327255024247001074&as_sdt=5,34&sciodt=0,34&hl=en&num=20",89,"2017-05-09","","","","",0,0,0,0,31
31,"R Jianu, A Rusu, Y Hu, D Taggart","How to display group information on node-link diagrams: an evaluation",2014,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6787045/","https://scholar.google.com/scholar?cites=16795119944004088884&as_sdt=5,34&sciodt=0,34&hl=en&num=20",97,"2017-05-09","","","","",0,0,0,0,31
31,"M Tsvetkova, MW Macy","The social contagion of generosity",2014,"PloS one","journals.plos.org","http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0087275","https://scholar.google.com/scholar?cites=7994928913985861793&as_sdt=5,34&sciodt=0,34&hl=en&num=20",103,"2017-05-09","HTML","","","",0,0,0,0,31
31,"LR Varshney","Privacy and reliability in crowdsourcing service delivery",2012,"SRII Global Conference (SRII), 2012 Annual","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6310981/","https://scholar.google.com/scholar?cites=1434087808606976874&as_sdt=5,34&sciodt=0,34&hl=en&num=20",109,"2017-05-09","","","","",0,0,0,0,31
31,"LL Yu, JV Nickerson","Generating creative ideas through crowds: An experimental study of combination",2011,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2039547","https://scholar.google.com/scholar?cites=7623480686580249974&as_sdt=5,34&sciodt=0,34&hl=en&num=20",111,"2017-05-09","","","","",0,0,0,0,31
30,"TJ Ryan","What makes us click? Demonstrating incentives for angry discourse with digital-age field experiments",2012,"The Journal of Politics","journals.uchicago.edu","http://www.journals.uchicago.edu/doi/abs/10.1017/S0022381612000540","https://scholar.google.com/scholar?cites=6039156256522467919&as_sdt=5,34&sciodt=0,34&hl=en&num=20",95,"2017-05-09","","","","",0,0,0,0,30
30,"G Leroy, JE Endicott, D Kauchak, O Mouradi…","User evaluation of the effects of a text simplification algorithm using term familiarity on perception, understanding, learning, and information retention",2013,"Journal of medical …","jmir.org","http://www.jmir.org/article/view/2569/xml","https://scholar.google.com/scholar?cites=16991197685200577332&as_sdt=5,34&sciodt=0,34&hl=en&num=20",100,"2017-05-09","HTML","","","",0,0,0,0,30
30,"R Linder, C Snodgrass, A Kerne","Everyday ideation: All of my ideas are on Pinterest",2014,"Proceedings of the 32nd annual ACM …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2557273","https://scholar.google.com/scholar?cites=8620284582105276321&as_sdt=5,34&sciodt=0,34&hl=en&num=20",102,"2017-05-09","","","","",0,0,0,0,30
30,"R Kang, S Brown, L Dabbish, S Kiesler","Privacy attitudes of Mechanical Turk workers and the US public",2014,"Symposium on Usable Privacy …","usenix.org","https://www.usenix.org/system/files/conference/soups2014/soups14-paper-kang.pdf","https://scholar.google.com/scholar?cites=16534146677279746704&as_sdt=5,34&sciodt=0,34&hl=en&num=20",119,"2017-05-09","PDF","","","",0,0,0,0,30
29,"K Fort, G Adda, B Sagot, J Mariani…","Crowdsourcing for language resource development: criticisms about amazon mechanical turk overpowering use",2011,"Language and Technology …","Springer","http://link.springer.com/chapter/10.1007/978-3-319-08958-4_25","https://scholar.google.com/scholar?cites=5456894297281814767&as_sdt=5,34&sciodt=0,34&hl=en&num=20",96,"2017-05-09","","","","",0,0,0,0,29
29,"J Chamberlain, K Fort, U Kruschwitz…","Using games to create language resources: Successes and limitations of the approach",2013,"The People's Web Meets …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-35085-6_1","https://scholar.google.com/scholar?cites=7238012454381493267&as_sdt=5,34&sciodt=0,34&hl=en&num=20",101,"2017-05-09","","","","",0,0,0,0,29
29,"R Van Wingerden, J Ryan","Fighting for funds: An exploratory study into the field of crowdfunding",2011,"Extraction","lup.lub.lu.se","http://lup.lub.lu.se/luur/download?func=downloadFile&recordOId=1982630&fileOId=24361","https://scholar.google.com/scholar?cites=8178468342180593162&as_sdt=5,34&sciodt=0,34&hl=en&num=20",107,"2017-05-09","PDF","","","",0,0,0,0,29
29,"SH Kim, Z Dong, H Xian, B Upatising…","Does an eye tracker tell the truth about visualizations?: findings while investigating visualizations for decision making",2012,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6327247/","https://scholar.google.com/scholar?cites=5606669136158896633&as_sdt=5,34&sciodt=0,34&hl=en&num=20",110,"2017-05-09","","","","",0,0,0,0,29
29,"D Gerónimo, AM López","Vision-based pedestrian protection systems for intelligent vehicles",2014,"","Springer","http://link.springer.com/content/pdf/10.1007/978-1-4614-7987-1.pdf","https://scholar.google.com/scholar?cites=213751337890912076&as_sdt=5,34&sciodt=0,34&hl=en&num=20",118,"2017-05-09","BOOK","","","",0,0,0,0,29
29,"AM Farrell, JH Grenier, J Leiby","Scoundrels or stars? Theory and evidence on the quality of workers in online labor markets",2016,"The Accounting Review","aaajournals.org","http://www.aaajournals.org/doi/abs/10.2308/accr-51447","https://scholar.google.com/scholar?cites=11373310679549158124&as_sdt=5,34&sciodt=0,34&hl=en&num=20",127,"2017-05-09","","","","",0,0,0,0,29
28,"M Lease, J Hullman, JP Bigham, MS Bernstein, J Kim…","Mechanical turk is not anonymous",2013,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2228728","https://scholar.google.com/scholar?cites=16083872494630217382&as_sdt=5,34&sciodt=0,34&hl=en&num=20",99,"2017-05-09","","","","",0,0,0,0,28
28,"E Thomaz, A Parnami, I Essa, GD Abowd","Feasibility of identifying eating moments from first-person images leveraging human computation",2013,"Proceedings of the 4th …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2526672","https://scholar.google.com/scholar?cites=5228095056189113502&as_sdt=5,34&sciodt=0,34&hl=en&num=20",104,"2017-05-09","","","","",0,0,0,0,28
28,"T Azzam, MR Jacobson","Finding a comparison group: Is online crowdsourcing a viable option?",2013,"American Journal of Evaluation","journals.sagepub.com","http://journals.sagepub.com/doi/abs/10.1177/1098214013490223","https://scholar.google.com/scholar?cites=8310593665837268391&as_sdt=5,34&sciodt=0,34&hl=en&num=20",108,"2017-05-09","","","","",0,0,0,0,28
27,"D Pilz, H Gewald","Does Money Matter? Motivational Factors for Participation in Paid-and Non-Profit-Crowdsourcing Communities.",2013,"Wirtschaftsinformatik","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/5971/c34f140c641970c736ff8b9c37d3809e9fe8.pdf","https://scholar.google.com/scholar?cites=15702229705228144282&as_sdt=5,34&sciodt=0,34&hl=en&num=20",105,"2017-05-09","PDF","","","",0,0,0,0,27
27,"RT Nakatsu, EB Grossman…","A taxonomy of crowdsourcing based on task complexity",2014,"Journal of Information …","journals.sagepub.com","http://journals.sagepub.com/doi/abs/10.1177/0165551514550140","https://scholar.google.com/scholar?cites=8788965898309537014&as_sdt=5,34&sciodt=0,34&hl=en&num=20",115,"2017-05-09","","","","",0,0,0,0,27
27,"H Zhou, A Fishbach","The pitfall of experimenting on the web: How unattended selective attrition leads to surprising (yet false) research conclusions.",2016,"","psycnet.apa.org","http://psycnet.apa.org/psycinfo/2016-29224-001/","https://scholar.google.com/scholar?cites=4575744423082216870&as_sdt=5,34&sciodt=0,34&hl=en&num=20",196,"2017-05-09","","","","",0,0,0,0,27
26,"J Hullman, E Adar, P Shah","The impact of social information on visual judgments",2011,"Proceedings of the SIGCHI Conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1979157","https://scholar.google.com/scholar?cites=12527279501198603437&as_sdt=5,34&sciodt=0,34&hl=en&num=20",113,"2017-05-09","","","","",0,0,0,0,26
26,"E Pavlick, M Post, A Irvine, D Kachaev…","The language demographics of amazon mechanical turk",2014,"Transactions of the …","transacl.org","https://transacl.org/ojs/index.php/tacl/article/view/262","https://scholar.google.com/scholar?cites=8256592404745869997&as_sdt=5,34&sciodt=0,34&hl=en&num=20",114,"2017-05-09","","","","",0,0,0,0,26
26,"M Correll, D Albers, S Franconeri…","Comparing averages in time series data",2012,"Proceedings of the SIGCHI …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2208556","https://scholar.google.com/scholar?cites=6904959682486308447&as_sdt=5,34&sciodt=0,34&hl=en&num=20",116,"2017-05-09","","","","",0,0,0,0,26
26,"DR Saunders, PJ Bex, RL Woods","Crowdsourcing a normative natural language dataset: a comparison of Amazon Mechanical Turk and in-lab data collection",2013,"Journal of medical Internet research","jmir.org","http://www.jmir.org/2013/5/e100?utm_source=TrendMD&utm_medium=cpc&utm_campaign=JMIR_TrendMD_0","https://scholar.google.com/scholar?cites=8022625553767843659&as_sdt=5,34&sciodt=0,34&hl=en&num=20",121,"2017-05-09","HTML","","","",0,0,0,0,26
25,"NJ Raihani, R Mace, S Lamba","The effect of $1, $5 and $10 stakes in an online dictator game",2013,"PloS one","journals.plos.org","http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0073131","https://scholar.google.com/scholar?cites=17000506149595625968&as_sdt=5,34&sciodt=0,34&hl=en&num=20",132,"2017-05-09","HTML","","","",0,0,0,0,25
25,"A Marcus, A Parameswaran","Crowdsourced data management: Industry and academic perspectives",2015,"Foundations and Trends® in …","nowpublishers.com","http://www.nowpublishers.com/article/Details/DBS-044","https://scholar.google.com/scholar?cites=5452472618103717170&as_sdt=5,34&sciodt=0,34&hl=en&num=20",139,"2017-05-09","","","","",0,0,0,0,25
23,"R Kern, H Thies, G Satzger","Statistical quality control for human-based electronic services",2010,"International Conference on Service-Oriented …","Springer","http://link.springer.com/10.1007%2F978-3-642-17358-5_17","https://scholar.google.com/scholar?cites=6214054278541521836&as_sdt=5,34&sciodt=0,34&hl=en&num=20",117,"2017-05-09","","","","",0,0,0,0,23
